n03443371	goblet in the shape
n03443371	goblet in the palace
n03443371	crystal goblet
n02256656	genus cicada
n02256656	male cicada
n02256656	single cicada
n02256656	adult cicada
n02256656	young cicada
n02256656	cicada is found
n02256656	dry cicala
n02256656	desert cicada
n01677366	lizard Iguana iguana
n01677366	Iguana iguana
n01677366	Iguana iguana
n01677366	iguana Iguana iguana
n01677366	Iguana Iguana iguana
n01677366	large iguana
n01677366	tree iguana
n01677366	sea iguana
n04482393	wheel velocipede
n04482393	wheel tricycle
n04482393	motor tricycle
n04482393	wheeled velocipede
n04482393	Pedals tricycle
n04482393	tricycle in the front
n04482393	tricycle in the driveway
n04482393	tricycle in the street
n04482393	tricycle in the middle
n04482393	motorized tricycle
n04482393	tricycle in the garden
n04482393	Rides tricycle
n04482393	Rides tricycle
n03062245	glass cocktail shaker
n03062245	large cocktail shaker
n09399592	promontory in the sea
n09399592	headland in the sea
n09399592	head in the sand
n09399592	promontory in the south
n09399592	headland in the south
n09399592	head in the middle
n09399592	headland in the middle
n09399592	headland in the north
n09399592	headland in the west
n09399592	headland in the bay
n09399592	promontory in the Highlands
n09399592	head in the air
n09399592	headland in the extreme
n09399592	head in the clouds
n09399592	head in the direction
n09399592	head in the same
n09399592	head in the form
n09399592	promontory in the form
n09399592	river foreland
n09399592	river headland
n09399592	promontory in the midst
n09399592	head in the day
n09399592	promontory in the distance
n09399592	headland in the distance
n09399592	inland promontory
n09399592	promontory in the neighborhood
n09399592	little head
n09399592	little promontory
n09399592	head in the door
n09399592	promontory in the world
n09399592	headland in the world
n09399592	promontory in the province
n09399592	headland in the province
n09399592	whole head
n09399592	rocky promontory
n09399592	rocky headland
n09399592	south foreland
n09399592	north foreland
n09399592	southern foreland
n09399592	southern promontory
n09399592	southern headland
n09399592	island promontory
n09399592	head in the centre
n03127925	shipping crate
n03127925	large crate
n03127925	heavy crate
n03127925	crate is used
n03127925	wooden crate
n03127925	small crate
n03127925	big crate
n03127925	crate is made
n03127925	wicker crate
n03127925	crate in the back
n03127925	crate in the baggage
n03127925	crate in the kitchen
n03127925	packing crate
n03127925	crate is required
n02264363	Brown lacewing
n02264363	brown lacewing
n02264363	adult lacewing
n02264363	green lacewing fly
n02087394	
n04542943	nonstick waffle iron
n04542943	preheated waffle iron
n04542943	hot waffle iron
n04542943	shaped waffle iron
n02111129	
n02074367	Dugong dugong
n02074367	dugong is found
n02074367	large dugong
n02074367	Sea dugong
n02074367	gigantic dugong
n02074367	male dugong
n02892767	lacy bra
n02892767	satin brassiere
n02892767	satin bandeau
n02892767	lace bra
n02892767	lace brassiere
n02892767	pink brassiere
n02892767	silk brassiere
n02892767	silk bandeau
n02892767	strapless bra
n02892767	maternity brassiere
n02892767	velvet bandeau
n02892767	skin brassiere
n02892767	cotton bra
n02892767	cotton brassiere
n02892767	bra is worn
n02892767	brassiere is worn
n02892767	black bra
n02892767	black brassiere
n02892767	black bandeau
n02892767	white bra
n01968897	Chambered nautilus
n01968897	chambered nautilus
n01968897	modern chambered nautilus
n01968897	genus nautilus
n01968897	tiny nautilus
n01968897	fossil nautilus
n03724870	mask in the other
n03724870	face mask
n03724870	mask in the same
n03724870	mask in the least
n03724870	mask in the form
n03724870	mask in the room
n03724870	mask in the house
n03724870	mask in the park
n03724870	mask in the hall
n03724870	mask in the presence
n03724870	mask in the centre
n03724870	mask is put
n03724870	mask is used
n03724870	mere mask
n02169497	milkweed leaf beetle
n02169497	Cottonwood leaf beetle
n02169497	cottonwood leaf beetle
n02169497	Elm leaf beetle
n02169497	Elm leaf beetle
n02536864	salmon coho salmon
n02536864	salmon coho
n02536864	smolt coho salmon
n02536864	hatchery coho salmon
n02536864	Lakes coho salmon
n02536864	coastal coho salmon
n02536864	River coho salmon
n02536864	wild coho salmon
n02536864	hatchery coho
n02536864	Pacific coho salmon
n02536864	small coho salmon
n02536864	juvenile coho salmon
n02536864	Juvenile coho salmon
n01728920	
n01728920	
n04204347	store shopping cart
n04204347	grocery shopping cart
n04204347	supermarket shopping cart
n04204347	toy shopping cart
n04204347	own shopping cart
n04204347	online shopping cart
n03888257	parachute in the air
n03888257	drogue parachute
n03888257	parachute in the tail
n03888257	chute in the back
n03888257	parachute in the form
n03888257	parachute in the water
n03888257	chute in the floor
n03888257	chute in the wall
n03888257	chute in the middle
n03888257	parachute in the middle
n03888257	parachute in the event
n03888257	chute in the center
n03888257	chute in the basement
n03888257	chute in the hall
n03888257	chute in the Devil
n03888257	spiral chute
n03888257	chute in the hallway
n03888257	chute in the kitchen
n03888257	type parachute
n03888257	chute is attached
n03888257	parachute is attached
n03888257	parachute was attached
n03888257	parachute is required
n03888257	chute is used
n03888257	parachute is used
n02483362	baby gibbon
n02483362	gibbon in the Malay
n02483362	black gibbon
n02483362	modern gibbon
n02483362	female gibbon
n02483362	young gibbon
n07615774	ice lolly
n07615774	ice lollipop
n07615774	ice popsicle
n07615774	chocolate lollipop
n07615774	frozen popsicle
n07615774	juice popsicle
n07615774	iced lolly
n07615774	iced lolly
n07615774	lemon lollipop
n07615774	lemon popsicle
n07615774	banana popsicle
n07615774	sticky lollipop
n02128757	ounce in the London
n02128757	ounce in the same
n02128757	Himalayan snow leopard
n02128757	ounce in the pound
n02128757	ounce in the course
n02128757	ounce in the market
n02128757	ounce in the balance
n02128757	ounce in the morning
n02128757	ounce in the twenty
n02128757	ounce in the United
n02128757	ounce in the weight
n02128757	rare snow leopard
n02128757	beautiful snow leopard
n02128757	female snow leopard
n02128757	elusive snow leopard
n02128757	baby snow leopard
n01484850	large white shark
n01484850	Great white shark
n01484850	great white shark
n01484850	huge white shark
n04154565	blade screwdriver
n04154565	screwdriver in the screw
n04154565	type screwdriver
n04154565	screwdriver is used
n04154565	bladed screwdriver
n04154565	screwdriver is inserted
n04154565	screwdriver is needed
n04154565	screwdriver in the other
n04154565	screwdriver is required
n04154565	screwdriver in the hole
n04344873	day bed in the living
n04344873	large day bed
n04344873	studio couch in the living
n01770393	scorpion in the other
n01770393	scorpion in the middle
n01770393	scorpion in the world
n01770393	scorpion in the United
n01770393	scorpion in the sky
n01770393	large scorpion
n01770393	little scorpion
n01770393	small scorpion
n01770393	dark scorpion
n09256479	Sea coral reef
n09256479	Island coral reef
n09256479	water coral reef
n09256479	offshore coral reef
n09256479	fringing coral reef
n09256479	ancient coral reef
n09256479	circular coral reef
n09256479	Pacific coral reef
n09256479	barrier coral reef
n07720875	Red bell pepper
n07720875	red bell pepper
n07720875	yellow bell pepper
n07720875	orange bell pepper
n07720875	green bell pepper
n07720875	Green bell pepper
n02107574	
n03196217	digital clock in the corner
n03196217	digital clock in the dashboard
n03196217	in digital clock
n03196217	hour digital clock
n02871525	secondhand bookstall
n02871525	secondhand bookstore
n02871525	secondhand bookshop
n02871525	bookstall in the market
n02871525	paperback bookstore
n02871525	antiquarian bookshop
n02871525	street bookstall
n02871525	Street bookstall
n02871525	Street bookshop
n02871525	bookshop in the whole
n02871525	small bookstall
n02871525	small bookstore
n02871525	small bookshop
n02871525	bookstore in the world
n02871525	bookshop in the world
n02871525	bookstore in the country
n02871525	bookshop in the country
n02871525	bookstore in the lower
n02871525	bookstore in the entire
n02871525	bookstore in the town
n02871525	bookshop in the town
n02871525	bookshop in the High
n02871525	bookstore is closed
n02871525	bookstore is located
n02871525	bookstall in the City
n03498962	small hatchet
n03498962	large hatchet
n03498962	hatchet in the hand
n03498962	hatchet in the other
n03498962	little hatchet
n03498962	hatchet in the hands
n03498962	hatchet in the face
n03498962	hatchet in the middle
n03498962	light hatchet
n03498962	sharp hatchet
n03498962	hatchet in the head
n03498962	hatchet in the air
n03498962	hatchet in the cause
n03290653	large entertainment center
n03290653	home entertainment center
n03290653	largest entertainment center
n03290653	in entertainment center
n03290653	new entertainment center
n01819313	Cockatoo Cacatua galerita
n01819313	
n07875152	chicken potpie
n07875152	Chicken potpie
n07875152	chicken potpie
n07875152	turkey potpie
n07714571	large head cabbage
n07714571	small head cabbage
n07714571	white head cabbage
n06785654	crossword puzzle in the paper
n06785654	crossword puzzle in the New
n06785654	crossword puzzle in the newspaper
n06785654	crossword in the paper
n06785654	crossword puzzle in the daily
n06785654	crossword puzzle in the morning
n06785654	simple crossword puzzle
n06785654	crossword puzzle in the Sunday
n06785654	first crossword puzzle
n06785654	unfinished crossword puzzle
n06785654	good crossword puzzle
n06785654	crossword in the newspaper
n06785654	complicated crossword puzzle
n01871265	wild tusker
n01871265	large tusker
n01871265	big tusker
n01871265	huge tusker
n02091032	small Italian greyhound
n02091032	little Italian greyhound
n02091032	white Italian greyhound
n02102318	white cocker
n02102318	brown cocker
n02102318	small cocker
n02102318	black cocker
n02102318	white cocker spaniel
n02102318	brown cocker spaniel
n02102318	little cocker
n02102318	red cocker
n02095889	Terrier Sealyham
n02095889	little Sealyham
n02095889	white Sealyham
n01796340	Arctic ptarmigan
n01796340	white ptarmigan
n01796340	Willow ptarmigan
n01796340	willow ptarmigan
n01796340	willow ptarmigan
n01796340	winter ptarmigan
n01796340	hen ptarmigan
n03874293	wooden paddle wheel
n03874293	small paddle wheel
n03874293	large paddle wheel
n03874293	little paddle wheel
n03874293	side paddle wheel
n03874293	huge paddle wheel
n03874293	big paddle wheel
n03874293	single paddle wheel
n04265275	portable space heater
n04265275	unvented space heater
n04265275	propane space heater
n04265275	electric space heater
n04265275	Electric space heater
n04265275	small space heater
n02526121	eel in the water
n02526121	moray eel
n02526121	Moray eel
n02526121	water eel
n02526121	eel in the river
n02526121	sea eel
n02526121	conger eel
n02526121	Conger eel
n02526121	eel in the pond
n02526121	eel in the fundamental
n02526121	river eel
n02526121	eel in the well
n02835271	twin tandem
n02835271	tandem in the same
n02835271	tandem in the country
n02835271	number tandem
n02835271	cylinder tandem
n02835271	double tandem
n02835271	short tandem
n02835271	horizontal tandem
n03983396	glass soda bottle
n03983396	plastic soda bottle
n03983396	empty soda bottle
n03983396	ounce soda bottle
n03983396	liter soda bottle
n03983396	soda pop bottle
n07749582	sweet lemon
n07749582	pale lemon
n07749582	fresh lemon
n07749582	grated lemon
n07749582	slice lemon
n07749582	bright lemon
n07749582	sliced lemon
n07749582	little lemon
n07749582	tablespoons lemon
n07749582	light lemon
n07749582	water lemon
n07749582	lemon in the glass
n07749582	lemon in the garden
n03961711	wooden plate rack
n01496331	torpedo in the same
n01496331	torpedo in the water
n01496331	torpedo in the tube
n01496331	torpedo in the world
n01496331	torpedo in the stern
n01496331	torpedo in the waters
n01496331	torpedo in the North
n01496331	torpedo in the channel
n01496331	torpedo in the Thames
n01496331	torpedo in the Yazoo
n01496331	large electric ray
n01496331	lesser electric ray
n01496331	fish torpedo
n01496331	single torpedo
n01496331	small torpedo
n03272010	solidbody electric guitar
n03272010	distorted electric guitar
n03272010	loud electric guitar
n03272010	modern electric guitar
n03272010	Fender electric guitar
n01770081	Cave harvestman
n01770081	
n03388043	water fountain
n03388043	only fountain
n03388043	fountain in the garden
n03388043	fountain in the courtyard
n03388043	fountain in the middle
n03388043	fountain in the desert
n03388043	fountain in the center
n03388043	fountain in the Piazza
n03388043	fountain in the market
n03388043	fountain in the midst
n03388043	fountain in the court
n03388043	original fountain
n03388043	fountain in the centre
n03388043	pure fountain
n03188531	cloth diaper
n03188531	cloth nappy
n03188531	cloth napkin
n03188531	diaper in the toilet
n03188531	linen diaper
n03188531	linen napkin
n03188531	napkin in the same
n03188531	diaper in the trash
n03188531	diaper in the pail
n03188531	napkin in the left
n03188531	diaper in the other
n03188531	napkin in the other
n03188531	diaper in the middle
n03188531	napkin in the middle
n03188531	napkin in the water
n03188531	napkin in the form
n03188531	soiled diaper
n03188531	diaper is soiled
n03188531	napkin in the air
n03188531	diaper in the ring
n03188531	diaper was being
n03188531	disposable diaper
n03188531	disposable nappy
n03188531	napkin in the shape
n03188531	rubber diaper
n03188531	silk napkin
n03188531	napkin in the Sun
n03188531	napkin in the lap
n03188531	baby diaper
n07584110	chicken consomme
n07584110	Chicken consomme
n07584110	chicken consomme
n07584110	vegetable consomme
n07584110	beef consomme
n07584110	jellied consomme
n02102480	
n02837789	thong bikini
n02837789	white bikini
n02837789	pink bikini
n02837789	blue bikini
n02837789	black bikini
n02837789	skimpy bikini
n02837789	satin bikini
n02089973	
n01924916	planarian flatworm
n01924916	parasitic platyhelminth
n01924916	parasitic flatworm
n01924916	trematode flatworm
n01924916	little flatworm
n01924916	primitive flatworm
n02091244	
n02091244	
n04487394	trombone in the brass
n04487394	trombone in the orchestra
n04487394	trombone in the band
n04487394	trombone in the first
n04487394	trombone in the high
n04487394	trombone in the marching
n04487394	trombone in the school
n04487394	contrabass trombone
n04487394	jazz trombone
n04335435	interurban trolley car
n04335435	electric trolley car
n04335435	Electric trolley car
n04335435	railway trolley
n04335435	interurban trolley
n04335435	Street trolley car
n04335435	electric tram
n04335435	Electric tram
n04335435	electric trolley
n04335435	Electric trolley
n04335435	electric streetcar
n04335435	Electric streetcar
n04335435	electric tramcar
n04335435	little trolley car
n04335435	first trolley car
n04335435	crosstown trolley car
n04335435	modern trolley car
n04335435	trolley in the corridor
n04335435	crowded trolley car
n04335435	open trolley car
n04335435	ordinary trolley car
n04335435	tram in the city
n04335435	streetcar in the city
n04335435	old trolley car
n04335435	motor trolley
n04335435	Avenue trolley car
n04335435	special trolley car
n04335435	tram in the middle
n04335435	trolley in the middle
n04335435	trolley in the supermarket
n04335435	Brooklyn trolley car
n04335435	streetcar in the late
n04335435	tram in the morning
n04335435	trolley in the morning
n04335435	streetcar in the morning
n04335435	tram in the direction
n04335435	trolley in the direction
n04335435	Street trolley
n04335435	trolley in the center
n01534433	winged junco
n01534433	Carolina junco
n01534433	white snowbird
n01534433	male junco
n01534433	colored snowbird
n01534433	colored junco
n04090263	rifle in the other
n04090263	rifle in the corner
n04090263	rifle in the hands
n04090263	rifle was fired
n04090263	rifle in the same
n04090263	rifle in the air
n04090263	rifle in the direction
n04090263	rifle in the place
n04090263	long rifle
n04090263	rifle in the hollow
n04090263	rifle in the world
n04090263	rifle is fired
n04090263	rifle in the crook
n04090263	loading rifle
n04517823	vacuum in the pipe
n04517823	vacuum in the tube
n04517823	type vacuum cleaner
n04517823	type vacuum cleaner
n04517823	vacuum in the condenser
n04517823	vacuum in the system
n04517823	type vacuum
n04517823	vacuum in the cylinder
n04517823	vacuum in the air
n04517823	portable vacuum cleaner
n04517823	vacuum cleaner in the middle
n04517823	vacuum cleaner in the next
n04517823	vacuum cleaner in the living
n04517823	vacuum cleaner in the hall
n04517823	vacuum in the mouth
n04517823	home vacuum cleaner
n04517823	household vacuum cleaner
n04517823	Hoover vacuum cleaner
n04517823	vacuum cleaner in the world
n04517823	vacuum in the chamber
n02090622	white Russian wolfhound
n02090622	white borzoi
n03721384	wooden xylophone
n03721384	wooden marimba
n03721384	metal xylophone
n03721384	Alto xylophone
n03721384	alto xylophone
n03721384	soprano xylophone
n03721384	bass xylophone
n03721384	Bass xylophone
n03721384	bass marimba
n03721384	solo marimba
n03721384	primitive xylophone
n03721384	small xylophone
n03710637	white maillot
n03710637	blue maillot
n03710637	black maillot
n03950228	pitcher in the other
n03950228	ewer in the other
n03950228	ewer in the form
n03950228	pitcher in the well
n03950228	ewer in the shape
n03950228	glass pitcher
n03950228	glass ewer
n03950228	water pitcher
n03950228	water ewer
n03950228	pitcher in the game
n03950228	pitcher in the midst
n03950228	pitcher in the world
n03950228	pitcher in the major
n03950228	pitcher in the history
n03950228	pitcher in the league
n03950228	pitcher in the National
n03950228	ewer in the British
n03950228	pitcher is going
n03950228	pitcher is used
n03950228	pitcher in the American
n02097209	
n02321529	sea holothurian
n02321529	tropical sea cucumber
n02321529	large sea cucumber
n02321529	small sea cucumber
n02321529	black sea cucumber
n02109047	Schnauzer Great Dane
n02109047	male Great Dane
n02109047	black Great Dane
n02109047	harlequin Great Dane
n02109047	Harlequin Great Dane
n02095314	
n03717622	manhole cover in the street
n03717622	manhole cover in the middle
n03717622	open manhole cover
n03717622	concrete manhole cover
n03717622	iron manhole cover
n01601694	dipper in the other
n01601694	dipper in the water
n01601694	dipper in the bucket
n01601694	dipper in the sky
n01601694	dipper in the pail
n01601694	small dipper
n01601694	large dipper
n01601694	little dipper
n01601694	big dipper
n01601694	water dipper
n01601694	dipper is attached
n13040303	common stinkhorn
n13040303	
n02056570	Penguin Aptenodytes patagonica
n02056570	
n09835506	league baseball player
n09835506	League baseball player
n09835506	league baseball player
n09835506	college baseball player
n09835506	semipro baseball player
n09835506	professional baseball player
n09835506	star baseball player
n09835506	varsity baseball player
n09835506	pro baseball player
n09835506	great baseball player
n09835506	school baseball player
n09835506	good baseball player
n09835506	champion baseball player
n09835506	best baseball player
n09835506	former baseball player
n01739381	green vine snake
n02480855	species Gorilla gorilla
n02480855	Gorilla Gorilla gorilla
n02480855	gorilla Gorilla gorilla
n02480855	Gorilla gorilla
n02480855	Gorilla gorilla
n02480855	gorillas Gorilla gorilla
n02480855	gorilla in the wild
n02480855	troglodytes Gorilla gorilla
n02480855	gorilla in the forest
n02480855	gorilla in the jungle
n02480855	gorilla in the zoo
n02480855	gorilla in the world
n02480855	lowland gorilla
n02480855	lowland gorilla
n01773157	spider Argiope aurantia
n01773157	
n03207941	machine dishwasher
n03207941	automatic dishwashing machine
n03207941	automatic dish washer
n03207941	electric dishwashing machine
n03207941	electric dish washer
n03207941	new dishwashing machine
n03207941	dishwasher in the kitchen
n03207941	restaurant dishwasher
n03207941	mechanical dishwasher
n03207941	dishwasher is used
n03207941	dishwasher in the cafeteria
n03207941	portable dishwasher
n02667093	black abaya
n02667093	traditional abaya
n03271574	blower in the furnace
n03271574	electric blower
n03271574	centrifugal blower
n03271574	blower is used
n03271574	electric fan in the room
n03271574	blower was used
n03271574	electric fan in the ceiling
n03271574	air blower
n03271574	blower in the roof
n03271574	oscillating electric fan
n03271574	blower in the basement
n03271574	electric fan in the corner
n03271574	portable electric fan
n03271574	powerful electric fan
n03271574	little electric fan
n04149813	scoreboard in the background
n04149813	big scoreboard
n04149813	field scoreboard
n04149813	Field scoreboard
n04149813	field scoreboard
n04149813	large scoreboard
n04149813	huge scoreboard
n01740131	spotted night snake
n01740131	
n02233338	roach in the dark
n02233338	cockroach in the kitchen
n02233338	cockroach in the middle
n02233338	cockroach in the world
n02233338	cockroach in the spaghetti
n02233338	feeding roach
n02233338	cockroach in the soup
n02233338	roach in the ashtray
n02233338	little roach
n02233338	large roach
n02233338	large cockroach
n02233338	small roach
n02233338	cockroach was crawling
n02233338	common cockroach
n02687172	aircraft carrier
n02687172	Navy aircraft carrier
n02687172	fleet aircraft carrier
n02687172	enemy aircraft carrier
n02687172	nuclear aircraft carrier
n02687172	unsinkable aircraft carrier
n02687172	ton aircraft carrier
n02687172	ton aircraft carrier
n02687172	attack aircraft carrier
n02687172	first aircraft carrier
n02687172	escort aircraft carrier
n02687172	class aircraft carrier
n02687172	powered aircraft carrier
n02687172	new aircraft carrier
n02687172	small aircraft carrier
n02687172	S. aircraft carrier
n02687172	British aircraft carrier
n02687172	States aircraft carrier
n02687172	aircraft carrier in the Bay
n02687172	enemy flattop
n02687172	Japanese aircraft carrier
n02687172	aircraft carrier in the Gulf
n02687172	American aircraft carrier
n02687172	ocean carrier
n02687172	aircraft carrier in the Pacific
n03602883	controlled joystick
n03602883	control joystick
n03602883	computer joystick
n03602883	joystick in the direction
n03602883	joystick is used
n03602883	joystick was used
n03602883	small joystick
n03602883	joystick is connected
n02749479	semiautomatic assault rifle
n02749479	automatic assault rifle
n02749479	Kalashnikov assault rifle
n02749479	military assault rifle
n02749479	heavy assault gun
n02749479	modern assault rifle
n02749479	assault rifle in the other
n02749479	assault rifle in the world
n02101556	
n02101556	
n07583066	spicy guacamole
n07583066	delicious guacamole
n07583066	chunky guacamole
n07583066	homemade guacamole
n07583066	tablespoons guacamole
n03720891	single maraca
n01530575	Brambling Fringilla montifringilla
n01530575	greater brambling
n01943899	sea conch
n01943899	marine conch
n01943899	conch in the other
n01943899	large conch
n01943899	small conch
n01943899	conch in the right
n01943899	conch in the upper
n01943899	conch in the lower
n01943899	conch in the left
n01943899	pink conch
n01943899	huge conch
n03388183	ink fountain pen
n03388183	fountain pen in the pocket
n03388183	fountain pen in the other
n03388183	new fountain pen
n03388183	rubber fountain pen
n03388183	own fountain pen
n03388183	black fountain pen
n04074963	remote in the right
n04074963	remote control in the other
n04074963	remote in the distance
n04074963	remote in the future
n04074963	remote in the extreme
n04074963	remote in the scale
n04074963	remote in the country
n04074963	remote in the past
n04074963	remote in the history
n04074963	remote in the interior
n04074963	other remote
n04074963	own remote
n04074963	remote is used
n04074963	certain remote
n04074963	remote in the utmost
n04074963	such remote
n01797886	eastern ruffed grouse
n01797886	Canada ruffed grouse
n01797886	cock ruffed grouse
n01797886	Oregon ruffed grouse
n01797886	male ruffed grouse
n01797886	gray ruffed grouse
n01797886	ruffed grouse in the woods
n01797886	many ruffed grouse
n01797886	female ruffed grouse
